top_FPGen.FPGen.Architecture , top_FPGen.FPGen.CMA.EnableDenormals , top_FPGen.FPGen.CMA.EnableForwarding , top_FPGen.FPGen.CMA.EnableMultiplePumping , top_FPGen.FPGen.CMA.ExponentWidth , top_FPGen.FPGen.CMA.FractionWidth , top_FPGen.FPGen.CMA.MUL.Mult.MultP.BoothType , top_FPGen.FPGen.CMA.MUL.Mult.MultP.Designware_MODE , top_FPGen.FPGen.CMA.MUL.Mult.MultP.TreeType , top_FPGen.FPGen.CMA.MulPipelineDepth , top_FPGen.FPGen.CMA.PipelineDepth , top_FPGen.FPGen.DW_FMA.EnableDenormals , top_FPGen.FPGen.DW_FMA.EnableForwarding , top_FPGen.FPGen.DW_FMA.ExponentWidth , top_FPGen.FPGen.DW_FMA.FractionWidth , top_FPGen.FPGen.DW_FMA.PipelineDepth , top_FPGen.FPGen.FMA.EnableDenormals , top_FPGen.FPGen.FMA.EnableForwarding , top_FPGen.FPGen.FMA.EnableMultiplePumping , top_FPGen.FPGen.FMA.ExponentWidth , top_FPGen.FPGen.FMA.FractionWidth , top_FPGen.FPGen.FMA.MulShift.MUL0.BoothType , top_FPGen.FPGen.FMA.MulShift.MUL0.Designware_MODE , top_FPGen.FPGen.FMA.MulShift.MUL0.TreeType , top_FPGen.FPGen.FMA.MulpPipelineDepth , top_FPGen.FPGen.FMA.PipelineDepth , top_FPGen.FPGen.FMA.Retiming , top_FPGen.FPGen.FMA.SmartRetiming , TOP_RP , TOP_VT , TOP_Voltage , COST_Mapped_Add_Dyn_Energy_pJ , COST_Mapped_Add_Dyn_Power_mW , COST_Mapped_Add_Leak_Power_mW , COST_Mapped_Avg_Dyn_Energy_pJ , COST_Mapped_Avg_Dyn_Power_mW , COST_Mapped_Avg_Leak_Power_mW , COST_Mapped_Cell_Area_mmsq , COST_Mapped_Clk_Period_nS , COST_Mapped_Comb_Area_mmsq , COST_Mapped_Core_Area_mmsq , COST_Mapped_MulAdd_Dyn_Energy_pJ , COST_Mapped_MulAdd_Dyn_Power_mW , COST_Mapped_MulAdd_Leak_Power_mW , COST_Mapped_Mul_Dyn_Energy_pJ , COST_Mapped_Mul_Dyn_Power_mW , COST_Mapped_Mul_Leak_Power_mW , COST_Mapped_Net_Area_mmsq , COST_Mapped_NonComb_Area_mmsq , COST_Mapped__Area_mmsq , COST_Mapped__u_CompoundAdder_Add_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_Add_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_Add_Leak_Power_mW , COST_Mapped__u_CompoundAdder_Avg_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_Avg_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_Avg_Leak_Power_mW , COST_Mapped__u_CompoundAdder_MulAdd_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_MulAdd_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_MulAdd_Leak_Power_mW , COST_Mapped__u_CompoundAdder_Mul_Dyn_Energy_pJ , COST_Mapped__u_CompoundAdder_Mul_Dyn_Power_mW , COST_Mapped__u_CompoundAdder_Mul_Leak_Power_mW , COST_Mapped__u_CompoundAdder__Area_mmsq , COST_Mapped__u_LZA_Add_Dyn_Energy_pJ , COST_Mapped__u_LZA_Add_Dyn_Power_mW , COST_Mapped__u_LZA_Add_Leak_Power_mW , COST_Mapped__u_LZA_Avg_Dyn_Energy_pJ , COST_Mapped__u_LZA_Avg_Dyn_Power_mW , COST_Mapped__u_LZA_Avg_Leak_Power_mW , COST_Mapped__u_LZA_MulAdd_Dyn_Energy_pJ , COST_Mapped__u_LZA_MulAdd_Dyn_Power_mW , COST_Mapped__u_LZA_MulAdd_Leak_Power_mW , COST_Mapped__u_LZA_Mul_Dyn_Energy_pJ , COST_Mapped__u_LZA_Mul_Dyn_Power_mW , COST_Mapped__u_LZA_Mul_Leak_Power_mW , COST_Mapped__u_LZA__Area_mmsq , COST_Mapped__u_Pipelined_MultiplierP_Add_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_Add_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Add_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Avg_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_Avg_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Avg_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_MulAdd_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_MulAdd_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_MulAdd_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Mul_Dyn_Energy_pJ , COST_Mapped__u_Pipelined_MultiplierP_Mul_Dyn_Power_mW , COST_Mapped__u_Pipelined_MultiplierP_Mul_Leak_Power_mW , COST_Mapped__u_Pipelined_MultiplierP__Area_mmsq , PERF_Mapped_Clk_Freq_Ghz
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,1,21.921,21.921,1.47,36.586,36.586,1.53,0.08691334,2.0326,0.083892843,0.08691334,44.129,44.129,1.53,44.129,44.129,1.53,0,0.003020497,0.08691334,1.82,1.82,0.0567,2.127,2.127,0.0556,2.215,2.215,0.0552,2.215,2.215,0.0552,0.001971446,2.229,2.229,0.0667,2.662,2.662,0.0655,2.745,2.745,0.0652,2.745,2.745,0.0652,0.004032504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.491980714
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,0.8,14.2455,9.497,0.851,25.674,17.116,0.913,0.099001855,2.6077,0.095913091,0.099001855,31.6155,21.077,0.909,31.6155,21.077,0.909,0,0.003088764,0.099001855,1.287,0.858,0.0333,1.5075,1.005,0.0327,1.5705,1.047,0.0325,1.5705,1.047,0.0325,0.002362172,1.4145,0.943,0.0358,1.7415,1.161,0.035,1.8015,1.201,0.0347,1.8015,1.201,0.0347,0.004183855,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.383479695
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,0.9,18.0105,12.007,1.2,32.49,21.66,1.28,0.099001855,2.4927,0.095913091,0.099001855,40.02,26.68,1.28,40.02,26.68,1.28,0,0.003088764,0.099001855,1.6305,1.087,0.0469,1.908,1.272,0.046,1.989,1.326,0.0457,1.989,1.326,0.0457,0.002362172,1.7925,1.195,0.0503,2.208,1.472,0.0491,2.283,1.522,0.0487,2.283,1.522,0.0487,0.004183855,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.401171421
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,1,22.2555,14.837,1.69,40.167,26.778,1.79,0.099001855,1.8878,0.095913091,0.099001855,49.485,32.99,1.79,49.485,32.99,1.79,0,0.003088764,0.099001855,2.0175,1.345,0.0654,2.361,1.574,0.0641,2.4615,1.641,0.0637,2.4615,1.641,0.0637,0.002362172,2.2185,1.479,0.07,2.7315,1.821,0.0683,2.8245,1.883,0.0678,2.8245,1.883,0.0678,0.004183855,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.529717131
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,0.8,17.372,8.686,0.863,28.342,14.171,0.923,0.101392605,3.4448,0.09823187,0.101392605,33.968,16.984,0.919,33.968,16.984,0.919,0,0.003160735,0.101392605,1.686,0.843,0.041,1.938,0.969,0.0402,2.01,1.005,0.0399,2.01,1.005,0.0399,0.002717089,1.634,0.817,0.0459,2.082,1.041,0.0449,2.172,1.086,0.0445,2.172,1.086,0.0445,0.005208916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.290292615
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,0.9,21.874,10.937,1.22,35.772,17.886,1.3,0.101392605,2.376,0.09823187,0.101392605,42.9,21.45,1.29,42.9,21.45,1.29,0,0.003160735,0.101392605,2.138,1.069,0.0577,2.458,1.229,0.0566,2.546,1.273,0.0562,2.546,1.273,0.0562,0.002717089,2.07,1.035,0.0644,2.638,1.319,0.063,2.75,1.375,0.0625,2.75,1.375,0.0625,0.005208916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.420875421
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , YES ,11,52,1, OFF , Wallace ,2,3,1,0, True , hvt ,1,26.94,13.47,1.71,44.136,22.068,1.81,0.101392605,1.812,0.09823187,0.101392605,52.956,26.478,1.8,52.956,26.478,1.8,0,0.003160735,0.101392605,2.644,1.322,0.0806,3.04,1.52,0.0791,3.152,1.576,0.0786,3.152,1.576,0.0786,0.002717089,2.56,1.28,0.0896,3.262,1.631,0.0876,3.402,1.701,0.087,3.402,1.701,0.087,0.005208916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0.55187638
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,13.570125,108.561,3.18,21.9255,175.404,3.35,0.053228348,1.7184,0.049649192,0.053228348,26.263125,210.105,3.33,26.263125,210.105,3.33,0,0.003579156,0.053228348,1.331125,10.649,0.241,1.55825,12.466,0.235,1.618875,12.951,0.233,1.618875,12.951,0.233,0.002113272,1.3125,10.5,0.268,1.689125,13.513,0.259,1.765125,14.121,0.256,1.765125,14.121,0.256,0.004267293,0.064625,0.517,1.07,6.535375,52.283,1.26,10.41275,83.302,1.25,10.41275,83.302,1.25,0.021937105,0.581936685
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,17.071625,136.573,4.38,27.639875,221.119,4.62,0.053228348,1.2833,0.049649192,0.053228348,33.127625,265.021,4.6,33.127625,265.021,4.6,0,0.003579156,0.053228348,1.683125,13.465,0.335,1.9705,15.764,0.325,2.047125,16.377,0.322,2.047125,16.377,0.322,0.002113272,1.655125,13.241,0.37,2.1305,17.044,0.357,2.2265,17.812,0.353,2.2265,17.812,0.353,0.004267293,0.081375,0.651,1.47,8.265125,66.121,1.74,13.1695,105.356,1.72,13.1695,105.356,1.72,0.021937105,0.779241019
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,21.104375,168.835,5.97,34.22125,273.77,6.3,0.053228348,1.0379,0.049649192,0.053228348,41.0325,328.26,6.27,41.0325,328.26,6.27,0,0.003579156,0.053228348,2.088375,16.707,0.458,2.444625,19.557,0.445,2.539625,20.317,0.44,2.539625,20.317,0.44,0.002113272,2.050625,16.405,0.504,2.639625,21.117,0.487,2.75875,22.07,0.482,2.75875,22.07,0.482,0.004267293,0.100625,0.805,2,10.250375,82.003,2.36,16.3335,130.668,2.34,16.3335,130.668,2.34,0.021937105,0.963483958
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,14.6655,58.662,3.34,22.8945,91.578,3.51,0.055984245,1.6304,0.052221104,0.055984245,27.06175,108.247,3.49,27.06175,108.247,3.49,0,0.003763141,0.055984245,1.3495,5.398,0.242,1.5745,6.298,0.236,1.641,6.564,0.235,1.641,6.564,0.235,0.002176423,1.34275,5.371,0.276,1.6995,6.798,0.269,1.77575,7.103,0.266,1.77575,7.103,0.266,0.004444045,0.04284775,0.171391,1.04,6.29875,25.195,1.21,10.039,40.156,1.2,10.039,40.156,1.2,0.021568429,0.613346418
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,18.44275,73.771,4.6,28.85075,115.403,4.84,0.055984245,1.2098,0.052221104,0.055984245,34.12225,136.489,4.82,34.12225,136.489,4.82,0,0.003763141,0.055984245,1.7065,6.826,0.336,1.99075,7.963,0.327,2.07475,8.299,0.324,2.07475,8.299,0.324,0.002176423,1.693,6.772,0.382,2.14275,8.571,0.371,2.23875,8.955,0.368,2.23875,8.955,0.368,0.004444045,0.05412475,0.216499,1.42,7.96575,31.863,1.67,12.69675,50.787,1.66,12.69675,50.787,1.66,0.021568429,0.826582906
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,22.7925,91.17,6.28,35.7085,142.834,6.6,0.055984245,0.9702,0.052221104,0.055984245,42.24975,168.999,6.58,42.24975,168.999,6.58,0,0.003763141,0.055984245,2.11675,8.467,0.459,2.469,9.876,0.447,2.573,10.292,0.443,2.573,10.292,0.443,0.002176423,2.09675,8.387,0.521,2.6535,10.614,0.506,2.773,11.092,0.502,2.773,11.092,0.502,0.004444045,0.06690525,0.267621,1.93,9.879,39.516,2.27,15.74675,62.987,2.25,15.74675,62.987,2.25,0.021568429,1.030715316
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,15.4725,30.945,3.61,23.9635,47.927,3.77,0.057756712,1.676,0.053994982,0.057756712,28.325,56.65,3.76,28.325,56.65,3.76,0,0.00376173,0.057756713,1.485,2.97,0.269,1.73,3.46,0.262,1.8005,3.601,0.26,1.8005,3.601,0.26,0.00224275,1.4805,2.961,0.307,1.908,3.816,0.297,2,4,0.293,2,4,0.293,0.004616917,0.043816,0.087632,1.11,6.439,12.878,1.28,10.248,20.496,1.27,10.248,20.496,1.27,0.021701963,0.596658711
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,19.476,38.952,4.99,30.208,60.416,5.21,0.057756712,1.2536,0.053994982,0.057756712,35.7215,71.443,5.19,35.7215,71.443,5.19,0,0.00376173,0.057756713,1.8785,3.757,0.373,2.188,4.376,0.363,2.2765,4.553,0.36,2.2765,4.553,0.36,0.00224275,1.8675,3.735,0.424,2.406,4.812,0.41,2.5225,5.045,0.405,2.5225,5.045,0.405,0.004616917,0.0551475,0.110295,1.52,8.1415,16.283,1.77,12.959,25.918,1.75,12.959,25.918,1.75,0.021701963,0.797702616
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,24.0765,48.153,6.81,37.385,74.77,7.12,0.057756712,1.0095,0.053994982,0.057756712,44.224,88.448,7.09,44.224,88.448,7.09,0,0.00376173,0.057756713,2.33,4.66,0.511,2.7135,5.427,0.497,2.824,5.648,0.492,2.824,5.648,0.492,0.00224275,2.312,4.624,0.579,2.9795,5.959,0.558,3.1235,6.247,0.551,3.1235,6.247,0.551,0.004616917,0.0681835,0.136367,2.07,10.0975,20.195,2.41,16.073,32.146,2.39,16.073,32.146,2.39,0.021701963,0.990589401
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,16.13025,21.507,3.48,23.88375,31.845,3.63,0.054632315,1.6418,0.050780798,0.054632315,27.759,37.012,3.62,27.759,37.012,3.62,0,0.003851518,0.054632315,1.521,2.028,0.271,1.7655,2.354,0.265,1.839,2.452,0.263,1.839,2.452,0.263,0.002321777,1.5435,2.058,0.308,1.94475,2.593,0.3,2.02425,2.699,0.297,2.02425,2.699,0.297,0.004729813,0.0518775,0.06917,0.949,5.81025,7.747,1.11,9.24825,12.331,1.1,9.24825,12.331,1.1,0.018895968,0.609087587
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,20.30325,27.071,4.81,30.102,40.136,5.02,0.054632315,1.235,0.050780798,0.054632315,35.00025,46.667,5.01,35.00025,46.667,5.01,0,0.003851518,0.054632315,1.92375,2.565,0.376,2.232,2.976,0.367,2.325,3.1,0.364,2.325,3.1,0.364,0.002321777,1.94625,2.595,0.426,2.4525,3.27,0.414,2.55375,3.405,0.41,2.55375,3.405,0.41,0.004729813,0.0653625,0.08715,1.3,7.34475,9.793,1.53,11.69025,15.587,1.52,11.69025,15.587,1.52,0.018895968,0.809716599
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,25.10775,33.477,6.57,37.25925,49.679,6.86,0.054632315,1.0018,0.050780798,0.054632315,43.33125,57.775,6.84,43.33125,57.775,6.84,0,0.003851518,0.054632315,2.385,3.18,0.515,2.76675,3.689,0.502,2.88225,3.843,0.498,2.88225,3.843,0.498,0.002321777,2.4105,3.214,0.58,3.0375,4.05,0.564,3.16275,4.217,0.56,3.16275,4.217,0.56,0.004729813,0.08118,0.10824,1.77,9.10725,12.143,2.09,14.496,19.328,2.07,14.496,19.328,2.07,0.018895968,0.998203234
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,14.773,14.773,3.25,22.639,22.639,3.37,0.050257771,1.6729,0.046716541,0.050257771,26.666,26.666,3.36,26.666,26.666,3.36,0,0.00354123,0.050257771,1.403,1.403,0.25,1.639,1.639,0.244,1.706,1.706,0.242,1.706,1.706,0.242,0.002182597,1.448,1.448,0.277,1.792,1.792,0.27,1.867,1.867,0.267,1.867,1.867,0.267,0.004405766,0.0440933,0.0440933,0.994,5.942,5.942,1.13,9.49,9.49,1.12,9.49,9.49,1.12,0.016229858,0.597764361
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,18.603,18.603,4.48,28.54,28.54,4.66,0.050257771,1.2469,0.046716541,0.050257771,33.626,33.626,4.65,33.626,33.626,4.65,0,0.00354123,0.050257771,1.775,1.775,0.346,2.074,2.074,0.337,2.158,2.158,0.334,2.158,2.158,0.334,0.002182597,1.827,1.827,0.382,2.261,2.261,0.372,2.355,2.355,0.369,2.355,2.355,0.369,0.004405766,0.055419,0.055419,1.36,7.502,7.502,1.56,11.983,11.983,1.55,11.983,11.983,1.55,0.016229858,0.801988933
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,23.012,23.012,6.1,35.334,35.334,6.36,0.050257771,1.0013,0.046716541,0.050257771,41.642,41.642,6.35,41.642,41.642,6.35,0,0.00354123,0.050257771,2.201,2.201,0.474,2.572,2.572,0.461,2.678,2.678,0.457,2.678,2.678,0.457,0.002182597,2.264,2.264,0.521,2.8,2.8,0.507,2.917,2.917,0.503,2.917,2.917,0.503,0.004405766,0.068649,0.068649,1.85,9.297,9.297,2.12,14.851,14.851,2.11,14.851,14.851,2.11,0.016229858,0.998701688
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,6.5175,4.345,1.52,12.7875,8.525,1.65,0.027725141,2.5323,0.024592453,0.027725141,16.1985,10.799,1.64,16.1985,10.799,1.64,0,0.003132688,0.027725141,0.762,0.508,0.119,0.96,0.64,0.116,1.014,0.676,0.115,1.014,0.676,0.115,0.000949738,0.57,0.38,0.0812,0.708,0.472,0.0778,0.7305,0.487,0.0767,0.7305,0.487,0.0767,0.001738775,0.0417765,0.027851,0.856,5.349,3.566,0.983,8.535,5.69,0.976,8.535,5.69,0.976,0.015030338,0.394897919
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,8.184,5.456,2.09,16.1205,10.747,2.27,0.027725141,1.8749,0.024592453,0.027725141,20.439,13.626,2.25,20.439,13.626,2.25,0,0.003132688,0.027725141,0.9615,0.641,0.164,1.212,0.808,0.16,1.2795,0.853,0.159,1.2795,0.853,0.159,0.000949738,0.72,0.48,0.112,0.894,0.596,0.107,0.9225,0.615,0.105,0.9225,0.615,0.105,0.001738775,0.0527475,0.035165,1.17,6.774,4.516,1.35,10.8105,7.207,1.35,10.8105,7.207,1.35,0.015030338,0.533361779
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,10.098,6.732,2.83,19.9755,13.317,3.08,0.027725141,1.4996,0.024592453,0.027725141,25.353,16.902,3.06,25.353,16.902,3.06,0,0.003132688,0.027725141,1.1895,0.793,0.223,1.4985,0.999,0.217,1.584,1.056,0.216,1.584,1.056,0.216,0.000949738,0.8925,0.595,0.152,1.107,0.738,0.145,1.143,0.762,0.143,1.143,0.762,0.143,0.001738775,0.0653712,0.0435808,1.58,8.436,5.624,1.84,13.4625,8.975,1.83,13.4625,8.975,1.83,0.015030338,0.666844492
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.8,6.5,3.25,1.51,12.61,6.305,1.63,0.027755481,3.401,0.024872576,0.027755481,15.956,7.978,1.63,15.956,7.978,1.63,0,0.002882905,0.027755482,0.73,0.365,0.0942,0.91,0.455,0.0916,0.962,0.481,0.0908,0.962,0.481,0.0908,0.000862243,0.572,0.286,0.0789,0.712,0.356,0.0757,0.736,0.368,0.0748,0.736,0.368,0.0748,0.001696968,0.06456,0.03228,0.871,5.178,2.589,0.997,8.262,4.131,0.992,8.262,4.131,0.992,0.015174104,0.294031167
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,0.9,8.18,4.09,2.07,15.908,7.954,2.25,0.027755481,2.5092,0.024872576,0.027755481,20.134,10.067,2.24,20.134,10.067,2.24,0,0.002882905,0.027755482,0.924,0.462,0.13,1.152,0.576,0.126,1.214,0.607,0.125,1.214,0.607,0.125,0.000862243,0.722,0.361,0.108,0.9,0.45,0.104,0.928,0.464,0.103,0.928,0.464,0.103,0.001696968,0.08152,0.04076,1.19,6.548,3.274,1.37,10.444,5.222,1.37,10.444,5.222,1.37,0.015174104,0.398533397
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , lvt ,1,10.114,5.057,2.8,19.718,9.859,3.05,0.027755481,1.9958,0.024872576,0.027755481,24.964,12.482,3.04,24.964,12.482,3.04,0,0.002882905,0.027755482,1.144,0.572,0.176,1.424,0.712,0.172,1.502,0.751,0.17,1.502,0.751,0.17,0.000862243,0.896,0.448,0.147,1.114,0.557,0.141,1.15,0.575,0.139,1.15,0.575,0.139,0.001696968,0.10116,0.05058,1.62,8.136,4.068,1.87,12.978,6.489,1.86,12.978,6.489,1.86,0.015174104,0.50105221
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , svt ,0.8,14.357375,114.859,1.49,22.285875,178.287,1.57,0.052692445,2.2272,0.048866152,0.052692445,26.264,210.112,1.57,26.264,210.112,1.57,0,0.003826292,0.052692445,1.229,9.832,0.109,1.451125,11.609,0.106,1.5155,12.124,0.105,1.5155,12.124,0.105,0.002140614,1.541875,12.335,0.153,2.0005,16.004,0.148,2.090875,16.727,0.146,2.090875,16.727,0.146,0.004880282,0.079375,0.635,0.463,5.984,47.872,0.55,9.501,76.008,0.546,9.501,76.008,0.546,0.020960907,0.448994253
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , svt ,0.9,17.906625,143.253,2.03,27.910375,223.283,2.15,0.052692445,1.5817,0.048866152,0.052692445,32.93125,263.45,2.14,32.93125,263.45,2.14,0,0.003826292,0.052692445,1.55075,12.406,0.149,1.830875,14.647,0.145,1.912,15.296,0.143,1.912,15.296,0.143,0.002140614,1.941625,15.533,0.209,2.518875,20.151,0.202,2.632625,21.061,0.2,2.632625,21.061,0.2,0.004880282,0.09975,0.798,0.632,7.554,60.432,0.753,11.994625,95.957,0.746,11.994625,95.957,0.746,0.020960907,0.632231144
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , svt ,1,21.939375,175.515,2.73,34.300625,274.405,2.9,0.052692445,1.2398,0.048866152,0.052692445,40.5055,324.044,2.88,40.5055,324.044,2.88,0,0.003826292,0.052692445,1.9175,15.34,0.201,2.26325,18.106,0.195,2.363625,18.909,0.193,2.363625,18.909,0.193,0.002140614,2.3965,19.172,0.281,3.1085,24.868,0.272,3.24875,25.99,0.269,3.24875,25.99,0.269,0.004880282,0.123,0.984,0.849,9.336875,74.695,1.01,14.8255,118.604,1.01,14.8255,118.604,1.01,0.020960907,0.806581707
FMA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , YES , YES , NO ,11,52,1, OFF , Wallace ,2,3,1,0, True , svt ,0.8,13.764,55.056,1.52,21.4065,85.626,1.6,0.053851746,2.2082,0.050171689,0.053851746,25.2815,101.126,1.59,25.2815,101.126,1.59,0,0.003680057,0.053851746,1.287,5.148,0.117,1.5155,6.062,0.113,1.583,6.332,0.112,1.583,6.332,0.112,0.002250864,1.423,5.692,0.144,1.8315,7.326,0.139,1.9125,7.65,0.138,1.9125,7.65,0.138,0.004823482,0.07305,0.2922,0.458,5.88375,23.535,0.546,9.339,37.356,0.541,9.339,37.356,0.541,0.020886819,0.452857531
